2785,13,759.33,144.39,124.18,411.39,0.91,2023-08-31 16:26:56,-1,-1
2785,14,1047.06,127.73,129.43,390.36,0.86,2023-08-31 16:26:56,-1,-1
2785,16,939.04,92.26,130.73,381.82,0.94,2023-08-31 16:26:56,-1,-1
2785,5,1157.07,181.66,146.95,454.56,0.85,2023-08-31 16:26:56,-1,-1
2786,2,1070.47,237.61,167.52,546.67,0.93,2023-08-31 16:26:56,-1,-1
2786,13,758.34,143.52,124.39,413.82,0.91,2023-08-31 16:26:56,-1,-1
2786,14,1046.80,127.83,129.06,388.96,0.86,2023-08-31 16:26:56,-1,-1
2786,16,939.01,92.18,130.78,381.98,0.94,2023-08-31 16:26:56,-1,-1
2786,5,1156.73,181.49,146.78,454.48,0.85,2023-08-31 16:26:56,-1,-1
2787,2,1070.47,237.84,167.53,546.48,0.93,2023-08-31 16:26:56,-1,-1
2787,13,758.12,143.21,124.18,414.73,0.91,2023-08-31 16:26:56,-1,-1
2787,14,1046.68,127.88,128.96,388.43,0.86,2023-08-31 16:26:56,-1,-1
2787,16,939.00,92.15,130.81,382.03,0.94,2023-08-31 16:26:56,-1,-1
2787,5,1156.64,181.43,146.63,454.45,0.85,2023-08-31 16:26:56,-1,-1
2788,2,1070.01,237.93,167.57,546.42,0.93,2023-08-31 16:26:56,-1,-1
2788,13,757.69,142.88,123.91,414.83,0.91,2023-08-31 16:26:56,-1,-1
2788,14,1046.63,127.78,128.93,388.11,0.86,2023-08-31 16:26:56,-1,-1
2788,16,938.98,92.25,130.85,382.17,0.94,2023-08-31 16:26:56,-1,-1
2788,5,1156.58,181.40,146.63,454.44,0.85,2023-08-31 16:26:56,-1,-1
2789,2,1070.22,237.63,167.70,546.73,0.94,2023-08-31 16:26:56,-1,-1
2789,13,755.52,142.33,124.28,415.29,0.90,2023-08-31 16:26:56,-1,-1
2789,14,1046.17,127.52,128.90,387.77,0.87,2023-08-31 16:26:56,-1,-1
2789,16,939.10,92.73,130.61,381.32,0.94,2023-08-31 16:26:56,-1,-1
2789,5,1157.33,180.62,146.85,455.21,0.86,2023-08-31 16:26:56,-1,-1
2790,2,1070.29,237.51,167.78,546.85,0.94,2023-08-31 16:26:57,-1,-1
2790,13,754.65,142.14,124.53,415.45,0.90,2023-08-31 16:26:57,-1,-1
2790,14,1046.44,127.54,128.90,387.53,0.87,2023-08-31 16:26:57,-1,-1
2790,16,939.14,92.92,130.53,381.00,0.94,2023-08-31 16:26:57,-1,-1
2790,5,1157.63,180.32,146.92,455.51,0.86,2023-08-31 16:26:57,-1,-1
2791,2,1069.83,237.24,167.88,547.12,0.94,2023-08-31 16:26:57,-1,-1
2791,13,754.03,143.08,124.35,414.49,0.90,2023-08-31 16:26:57,-1,-1
2791,14,1046.54,127.66,128.92,387.33,0.87,2023-08-31 16:26:57,-1,-1
2791,16,939.02,92.43,130.76,381.67,0.94,2023-08-31 16:26:57,-1,-1
2791,5,1157.68,180.21,147.06,455.62,0.86,2023-08-31 16:26:57,-1,-1
2792,2,1069.57,236.47,168.11,547.89,0.94,2023-08-31 16:26:57,-1,-1
2792,13,754.24,143.46,124.33,414.11,0.91,2023-08-31 16:26:57,-1,-1
2792,14,1046.54,127.59,128.99,387.37,0.87,2023-08-31 16:26:57,-1,-1
2792,16,938.97,92.35,130.87,382.03,0.94,2023-08-31 16:26:57,-1,-1
2792,5,1158.17,179.73,147.04,455.65,0.86,2023-08-31 16:26:57,-1,-1
2793,2,1069.48,236.18,168.19,548.18,0.94,2023-08-31 16:26:57,-1,-1
2793,13,754.37,143.83,124.25,413.51,0.91,2023-08-31 16:26:57,-1,-1
2793,14,1046.50,127.46,129.09,387.50,0.87,2023-08-31 16:26:57,-1,-1
2793,16,938.95,92.32,130.91,382.17,0.94,2023-08-31 16:26:57,-1,-1
2793,5,1158.30,179.33,147.13,456.11,0.86,2023-08-31 16:26:57,-1,-1
2794,2,1069.56,236.97,167.98,547.39,0.94,2023-08-31 16:26:57,-1,-1
2794,13,753.71,143.75,124.78,413.73,0.90,2023-08-31 16:26:57,-1,-1
2794,14,1046.36,127.52,129.38,387.89,0.86,2023-08-31 16:26:57,-1,-1
2794,16,938.94,92.31,130.92,382.22,0.94,2023-08-31 16:26:57,-1,-1
2794,5,1157.85,178.96,147.27,456.28,0.86,2023-08-31 16:26:57,-1,-1
2795,2,1069.80,238.38,167.49,545.97,0.94,2023-08-31 16:26:57,-1,-1
2795,13,752.62,141.27,125.79,416.03,0.90,2023-08-31 16:26:57,-1,-1
2795,14,1049.08,127.66,129.30,385.70,0.86,2023-08-31 16:26:57,-1,-1
2795,16,938.94,92.31,130.92,382.24,0.95,2023-08-31 16:26:57,-1,-1
2795,5,1154.19,178.16,149.83,464.81,0.83,2023-08-31 16:26:57,-1,-1
2796,2,1069.93,238.69,167.22,545.21,0.94,2023-08-31 16:26:57,-1,-1
2796,13,752.58,140.35,126.34,416.90,0.90,2023-08-31 16:26:57,-1,-1
2796,14,1049.50,127.60,129.58,384.76,0.86,2023-08-31 16:26:57,-1,-1
2796,16,938.94,92.30,130.92,382.24,0.95,2023-08-31 16:26:57,-1,-1
2796,5,1152.80,178.09,150.81,468.00,0.83,2023-08-31 16:26:57,-1,-1
2797,2,1070.00,238.81,167.11,544.93,0.94,2023-08-31 16:26:57,-1,-1
2797,13,752.00,140.01,126.83,417.21,0.90,2023-08-31 16:26:57,-1,-1
2797,14,1048.57,127.58,129.16,383.30,0.87,2023-08-31 16:26:57,-1,-1
2797,16,938.88,92.30,131.04,382.69,0.95,2023-08-31 16:26:57,-1,-1
2797,5,1152.47,178.41,150.81,468.40,0.83,2023-08-31 16:26:57,-1,-1
2798,2,1070.00,238.62,167.10,545.06,0.94,2023-08-31 16:26:57,-1,-1
2798,13,753.16,139.45,126.94,417.75,0.90,2023-08-31 16:26:57,-1,-1
2798,14,1047.65,127.35,129.24,383.44,0.87,2023-08-31 16:26:57,-1,-1
2798,16,938.86,92.30,131.07,382.85,0.95,2023-08-31 16:26:57,-1,-1
2798,5,1151.89,178.09,150.85,468.51,0.83,2023-08-31 16:26:57,-1,-1
2799,2,1070.01,238.54,167.09,545.11,0.94,2023-08-31 16:26:57,-1,-1
2799,13,753.63,139.26,126.95,417.95,0.90,2023-08-31 16:26:57,-1,-1
2799,14,1047.28,127.26,129.29,383.50,0.87,2023-08-31 16:26:57,-1,-1
2799,16,938.87,92.30,131.07,382.91,0.95,2023-08-31 16:26:57,-1,-1
2799,5,1151.65,177.76,150.91,468.72,0.83,2023-08-31 16:26:57,-1,-1
2800,2,1070.05,238.73,167.00,544.92,0.94,2023-08-31 16:26:57,-1,-1
2800,13,753.21,138.65,127.26,418.78,0.90,2023-08-31 16:26:57,-1,-1
2800,14,1046.83,127.34,129.04,382.98,0.87,2023-08-31 16:26:57,-1,-1
2800,16,938.89,92.19,131.03,382.82,0.95,2023-08-31 16:26:57,-1,-1
2800,5,1151.58,177.64,150.92,468.77,0.83,2023-08-31 16:26:57,-1,-1
2801,2,1070.11,239.02,166.89,545.07,0.94,2023-08-31 16:26:57,-1,-1
2801,13,753.65,138.21,127.08,418.86,0.90,2023-08-31 16:26:57,-1,-1
2801,14,1047.25,127.37,129.55,384.59,0.87,2023-08-31 16:26:57,-1,-1
2801,16,938.90,92.15,131.00,382.78,0.95,2023-08-31 16:26:57,-1,-1
2801,5,1151.66,177.83,150.72,468.52,0.83,2023-08-31 16:26:57,-1,-1
2802,2,1070.18,239.13,166.77,545.14,0.94,2023-08-31 16:26:57,-1,-1
2802,13,753.88,138.06,126.90,418.87,0.90,2023-08-31 16:26:57,-1,-1
2802,14,1047.33,127.50,129.90,385.32,0.87,2023-08-31 16:26:57,-1,-1
2802,16,938.91,92.14,130.98,382.76,0.95,2023-08-31 16:26:57,-1,-1
2802,5,1151.64,177.57,150.79,469.18,0.83,2023-08-31 16:26:57,-1,-1
2803,2,1070.24,239.16,166.64,545.17,0.94,2023-08-31 16:26:57,-1,-1
2803,13,753.95,138.02,126.86,418.86,0.90,2023-08-31 16:26:57,-1,-1
2803,14,1047.22,127.43,130.31,386.38,0.87,2023-08-31 16:26:57,-1,-1
2803,16,938.92,92.13,130.97,382.76,0.95,2023-08-31 16:26:57,-1,-1
2803,5,1151.68,177.48,150.72,469.40,0.83,2023-08-31 16:26:57,-1,-1
2804,2,1069.88,238.95,166.47,544.96,0.94,2023-08-31 16:26:57,-1,-1
2804,13,755.01,138.80,126.56,417.84,0.91,2023-08-31 16:26:57,-1,-1
2804,14,1047.03,127.30,129.88,385.55,0.87,2023-08-31 16:26:57,-1,-1
2804,16,938.92,92.13,130.95,382.75,0.94,2023-08-31 16:26:57,-1,-1
2804,5,1151.23,177.45,150.75,469.45,0.83,2023-08-31 16:26:57,-1,-1
2805,2,1069.77,238.86,166.35,544.88,0.94,2023-08-31 16:26:57,-1,-1
2805,13,755.41,139.11,126.45,417.44,0.91,2023-08-31 16:26:57,-1,-1
2805,14,1046.48,127.03,129.76,385.68,0.87,2023-08-31 16:26:57,-1,-1
2805,16,938.93,92.13,130.94,382.75,0.94,2023-08-31 16:26:57,-1,-1
2805,5,1151.07,177.45,150.76,469.45,0.83,2023-08-31 16:26:57,-1,-1
2806,2,1069.84,239.39,166.11,544.30,0.94,2023-08-31 16:26:57,-1,-1
2806,13,756.39,139.01,126.53,417.73,0.91,2023-08-31 16:26:57,-1,-1
2806,14,1046.38,127.15,129.51,385.29,0.87,2023-08-31 16:26:57,-1,-1
2806,16,938.93,92.13,130.94,382.74,0.94,2023-08-31 16:26:57,-1,-1
2806,5,1150.51,177.68,150.89,469.42,0.83,2023-08-31 16:26:57,-1,-1
2807,2,1069.80,239.02,166.13,544.64,0.94,2023-08-31 16:26:57,-1,-1
2807,13,757.87,140.20,126.12,416.17,0.91,2023-08-31 16:26:57,-1,-1
2807,14,1046.22,127.19,128.77,383.58,0.88,2023-08-31 16:26:57,-1,-1
2807,16,938.95,92.02,130.89,382.63,0.94,2023-08-31 16:26:57,-1,-1
2807,5,1150.72,177.77,151.00,469.84,0.83,2023-08-31 16:26:57,-1,-1
2808,2,1069.69,238.33,166.36,545.78,0.94,2023-08-31 16:26:57,-1,-1
2808,13,758.40,140.66,126.00,415.57,0.91,2023-08-31 16:26:57,-1,-1
2808,14,1046.21,127.21,128.40,382.93,0.88,2023-08-31 16:26:57,-1,-1
2808,16,938.94,92.09,130.91,382.70,0.95,2023-08-31 16:26:57,-1,-1
2808,5,1150.88,177.80,150.89,469.53,0.83,2023-08-31 16:26:57,-1,-1
2809,2,1069.81,238.62,166.12,545.21,0.94,2023-08-31 16:26:57,-1,-1
2809,13,758.93,139.83,126.17,416.58,0.91,2023-08-31 16:26:57,-1,-1
2809,14,1047.07,127.00,128.32,382.70,0.87,2023-08-31 16:26:57,-1,-1
2809,16,938.86,91.78,131.08,383.28,0.94,2023-08-31 16:26:57,-1,-1
2809,5,1151.22,177.60,151.21,471.18,0.83,2023-08-31 16:26:57,-1,-1
2810,2,1069.84,238.95,166.06,545.21,0.94,2023-08-31 16:26:57,-1,-1
2810,13,759.20,139.74,126.05,416.51,0.91,2023-08-31 16:26:57,-1,-1
2810,14,1046.84,127.03,128.51,383.85,0.87,2023-08-31 16:26:57,-1,-1
2810,16,938.39,91.67,131.12,383.50,0.94,2023-08-31 16:26:57,-1,-1
2810,5,1150.39,177.30,151.47,471.79,0.83,2023-08-31 16:26:57,-1,-1
2811,2,1069.87,239.08,166.00,545.22,0.94,2023-08-31 16:26:57,-1,-1
2811,13,759.26,139.48,126.07,416.93,0.91,2023-08-31 16:26:57,-1,-1
2811,14,1046.83,127.16,128.46,384.18,0.87,2023-08-31 16:26:57,-1,-1
2811,16,938.23,91.63,131.12,383.58,0.94,2023-08-31 16:26:57,-1,-1
2811,5,1150.06,177.19,151.59,472.00,0.83,2023-08-31 16:26:57,-1,-1
2812,2,1069.90,239.12,165.95,545.22,0.94,2023-08-31 16:26:57,-1,-1
2812,13,759.24,138.72,126.14,417.54,0.91,2023-08-31 16:26:57,-1,-1
2812,14,1046.80,127.43,128.48,384.31,0.87,2023-08-31 16:26:57,-1,-1
2812,16,938.45,92.84,130.55,381.71,0.94,2023-08-31 16:26:57,-1,-1
2812,5,1149.02,177.26,151.71,471.27,0.82,2023-08-31 16:26:57,-1,-1
2813,2,1069.89,238.80,165.98,545.56,0.93,2023-08-31 16:26:57,-1,-1
2813,13,759.81,139.33,125.87,416.87,0.92,2023-08-31 16:26:57,-1,-1
2813,14,1046.45,127.08,126.49,377.90,0.88,2023-08-31 16:26:57,-1,-1
2813,16,938.24,92.07,130.92,382.90,0.94,2023-08-31 16:26:57,-1,-1
2813,5,1152.26,176.96,150.74,470.43,0.84,2023-08-31 16:26:57,-1,-1
2814,2,1069.90,238.68,165.96,545.68,0.93,2023-08-31 16:26:57,-1,-1
2814,13,760.04,139.57,125.73,416.62,0.92,2023-08-31 16:26:57,-1,-1
2814,14,1046.26,126.84,125.86,375.58,0.88,2023-08-31 16:26:57,-1,-1
2814,16,938.17,91.78,131.05,383.35,0.94,2023-08-31 16:26:57,-1,-1
2814,5,1154.02,176.52,150.22,470.87,0.85,2023-08-31 16:26:57,-1,-1
2814,17,1074.60,211.28,121.50,313.88,0.70,2023-08-31 16:26:57,-1,-1
2815,2,1070.04,239.53,165.69,544.84,0.93,2023-08-31 16:26:57,-1,-1
2815,13,760.58,138.99,125.63,416.97,0.91,2023-08-31 16:26:57,-1,-1
2815,14,1045.92,126.98,127.96,382.60,0.88,2023-08-31 16:26:57,-1,-1
2815,16,938.16,91.67,131.08,383.52,0.94,2023-08-31 16:26:57,-1,-1
2815,5,1151.71,176.46,150.60,471.59,0.83,2023-08-31 16:26:57,-1,-1
2816,2,1070.22,240.40,165.32,543.51,0.93,2023-08-31 16:26:57,-1,-1
2816,13,763.03,136.99,125.54,419.33,0.90,2023-08-31 16:26:57,-1,-1
2816,14,1048.30,126.81,129.96,387.22,0.84,2023-08-31 16:26:57,-1,-1
2816,16,938.24,91.74,130.92,383.02,0.94,2023-08-31 16:26:57,-1,-1
2816,5,1130.08,175.34,156.60,473.63,0.85,2023-08-31 16:26:57,-1,-1
2817,2,1070.29,240.73,165.20,543.02,0.93,2023-08-31 16:26:57,-1,-1
2817,13,764.09,136.02,125.20,420.66,0.90,2023-08-31 16:26:57,-1,-1
2817,14,1049.09,126.74,130.96,388.98,0.83,2023-08-31 16:26:57,-1,-1
2817,16,938.18,91.55,131.05,383.50,0.94,2023-08-31 16:26:57,-1,-1
2817,5,1121.15,175.03,161.30,473.84,0.84,2023-08-31 16:26:57,-1,-1
2818,2,1070.30,240.85,165.18,542.84,0.93,2023-08-31 16:26:57,-1,-1
2818,13,764.64,135.77,124.74,421.93,0.90,2023-08-31 16:26:57,-1,-1
2818,14,1051.74,126.72,132.84,390.97,0.82,2023-08-31 16:26:57,-1,-1
2818,16,938.15,91.36,131.12,383.79,0.94,2023-08-31 16:26:57,-1,-1
2818,5,1123.25,174.70,163.88,473.67,0.83,2023-08-31 16:26:57,-1,-1
2819,2,1070.30,240.88,165.18,542.78,0.93,2023-08-31 16:26:57,-1,-1
2819,13,765.91,135.58,124.18,421.62,0.90,2023-08-31 16:26:57,-1,-1
2819,14,1050.54,128.38,132.60,388.92,0.83,2023-08-31 16:26:57,-1,-1
2819,16,938.16,91.41,131.09,383.79,0.94,2023-08-31 16:26:57,-1,-1
2819,5,1116.18,174.69,168.29,474.37,0.85,2023-08-31 16:26:57,-1,-1
2820,2,1070.29,240.89,165.20,542.77,0.93,2023-08-31 16:26:58,-1,-1
2820,13,766.05,135.53,123.72,421.48,0.90,2023-08-31 16:26:58,-1,-1
2820,14,1049.94,129.01,132.74,388.11,0.83,2023-08-31 16:26:58,-1,-1
2820,16,938.18,91.43,131.07,383.78,0.94,2023-08-31 16:26:58,-1,-1
2820,5,1113.08,174.81,171.85,474.06,0.85,2023-08-31 16:26:58,-1,-1
2821,2,1070.22,241.33,165.35,542.77,0.94,2023-08-31 16:26:58,-1,-1
2821,13,764.95,134.74,124.02,422.64,0.91,2023-08-31 16:26:58,-1,-1
2821,14,1049.88,129.91,132.42,385.78,0.83,2023-08-31 16:26:58,-1,-1
2821,16,938.73,91.66,130.85,383.11,0.94,2023-08-31 16:26:58,-1,-1
2821,5,1109.56,174.87,175.38,473.93,0.85,2023-08-31 16:26:58,-1,-1
2822,2,1069.95,239.93,165.90,544.34,0.94,2023-08-31 16:26:58,-1,-1
2822,13,764.53,134.45,124.10,423.06,0.91,2023-08-31 16:26:58,-1,-1
2822,14,1048.75,129.01,132.71,386.34,0.86,2023-08-31 16:26:58,-1,-1
2822,16,938.44,91.41,130.88,383.63,0.94,2023-08-31 16:26:58,-1,-1
2822,5,1130.33,175.01,171.93,470.86,0.84,2023-08-31 16:26:58,-1,-1
2823,2,1069.83,239.40,166.14,544.94,0.94,2023-08-31 16:26:58,-1,-1
2823,13,764.37,134.36,124.11,423.21,0.91,2023-08-31 16:26:58,-1,-1
2823,14,1048.28,128.67,132.87,386.55,0.86,2023-08-31 16:26:58,-1,-1
2823,16,938.37,91.32,130.80,383.83,0.94,2023-08-31 16:26:58,-1,-1
2823,5,1138.85,175.29,169.41,469.69,0.84,2023-08-31 16:26:58,-1,-1
2824,2,1069.85,236.86,166.99,547.95,0.93,2023-08-31 16:26:58,-1,-1
2824,13,764.82,134.34,123.96,423.25,0.90,2023-08-31 16:26:58,-1,-1
2824,14,1045.98,128.53,132.71,387.07,0.88,2023-08-31 16:26:58,-1,-1
2824,16,938.40,91.40,130.67,383.79,0.94,2023-08-31 16:26:58,-1,-1
2824,5,1144.33,175.62,166.56,467.91,0.85,2023-08-31 16:26:58,-1,-1
2825,2,1069.81,235.46,167.40,549.08,0.94,2023-08-31 16:26:58,-1,-1
2825,13,766.11,134.34,123.44,422.80,0.90,2023-08-31 16:26:58,-1,-1
2825,14,1045.72,127.36,134.11,391.50,0.85,2023-08-31 16:26:58,-1,-1
2825,16,938.61,91.88,130.23,382.66,0.95,2023-08-31 16:26:58,-1,-1
2825,5,1146.88,176.09,164.44,468.03,0.85,2023-08-31 16:26:58,-1,-1
2826,2,1069.78,234.94,167.58,549.49,0.94,2023-08-31 16:26:58,-1,-1
2826,13,766.78,134.69,122.84,421.84,0.90,2023-08-31 16:26:58,-1,-1
2826,14,1045.77,127.26,134.34,392.38,0.85,2023-08-31 16:26:58,-1,-1
2826,16,938.70,92.06,130.03,382.23,0.95,2023-08-31 16:26:58,-1,-1
2826,5,1148.72,176.15,162.67,468.65,0.85,2023-08-31 16:26:58,-1,-1
2827,2,1069.78,234.98,167.62,549.40,0.94,2023-08-31 16:26:58,-1,-1
2827,13,767.01,134.49,122.64,422.24,0.90,2023-08-31 16:26:58,-1,-1
2827,14,1045.87,127.22,135.16,395.36,0.85,2023-08-31 16:26:58,-1,-1
2827,16,938.75,92.12,129.93,382.07,0.95,2023-08-31 16:26:58,-1,-1
2827,5,1150.07,176.06,160.60,468.11,0.86,2023-08-31 16:26:58,-1,-1
2828,2,1070.12,234.79,167.85,549.58,0.94,2023-08-31 16:26:58,-1,-1
2828,13,767.17,134.43,122.40,422.39,0.90,2023-08-31 16:26:58,-1,-1
2828,14,1045.52,126.98,135.36,396.46,0.85,2023-08-31 16:26:58,-1,-1
2828,16,938.65,91.92,130.13,382.46,0.95,2023-08-31 16:26:58,-1,-1
2828,5,1150.47,176.36,158.13,465.57,0.86,2023-08-31 16:26:58,-1,-1
2829,2,1070.20,234.74,168.03,549.63,0.94,2023-08-31 16:26:58,-1,-1
2829,13,767.30,134.41,122.15,422.44,0.90,2023-08-31 16:26:58,-1,-1
2829,14,1045.53,127.23,135.17,396.29,0.85,2023-08-31 16:26:58,-1,-1
2829,16,938.60,91.85,130.24,382.61,0.95,2023-08-31 16:26:58,-1,-1
2829,5,1151.00,176.25,156.37,464.63,0.86,2023-08-31 16:26:58,-1,-1
2830,2,1070.26,235.29,168.03,549.07,0.94,2023-08-31 16:26:58,-1,-1
2830,13,766.84,134.30,122.15,422.34,0.90,2023-08-31 16:26:58,-1,-1
2830,14,1045.38,127.77,135.40,396.63,0.85,2023-08-31 16:26:58,-1,-1
2830,16,938.69,92.04,130.06,382.23,0.94,2023-08-31 16:26:58,-1,-1
2830,5,1150.82,176.54,154.60,463.51,0.85,2023-08-31 16:26:58,-1,-1
2831,2,1070.38,236.62,167.83,547.74,0.94,2023-08-31 16:26:58,-1,-1
2831,13,765.65,134.60,122.39,422.19,0.91,2023-08-31 16:26:58,-1,-1
2831,14,1046.17,127.31,133.79,391.17,0.87,2023-08-31 16:26:58,-1,-1
2831,16,938.62,92.00,130.19,382.42,0.94,2023-08-31 16:26:58,-1,-1
2831,5,1150.78,176.99,152.91,462.10,0.86,2023-08-31 16:26:58,-1,-1
2832,2,1070.34,236.91,167.91,547.45,0.94,2023-08-31 16:26:58,-1,-1
2832,13,765.18,134.72,122.50,422.13,0.91,2023-08-31 16:26:58,-1,-1
2832,14,1046.40,127.03,133.33,389.18,0.87,2023-08-31 16:26:58,-1,-1
2832,16,938.63,91.88,130.18,382.60,0.94,2023-08-31 16:26:58,-1,-1
2832,5,1151.06,177.15,151.65,461.60,0.86,2023-08-31 16:26:58,-1,-1
2833,2,1070.27,237.02,168.04,547.33,0.94,2023-08-31 16:26:58,-1,-1
2833,13,764.87,134.54,122.80,422.32,0.91,2023-08-31 16:26:58,-1,-1
2833,14,1046.42,126.92,133.28,388.43,0.87,2023-08-31 16:26:58,-1,-1
2833,16,938.61,91.94,130.23,382.57,0.94,2023-08-31 16:26:58,-1,-1
2833,5,1151.43,177.21,150.60,461.44,0.86,2023-08-31 16:26:58,-1,-1
2834,2,1070.23,237.29,168.11,547.07,0.94,2023-08-31 16:26:58,-1,-1
2834,13,764.70,134.48,123.04,422.39,0.91,2023-08-31 16:26:58,-1,-1
2834,14,1046.30,127.55,134.41,391.73,0.87,2023-08-31 16:26:58,-1,-1
2834,16,938.69,92.07,130.06,382.22,0.94,2023-08-31 16:26:58,-1,-1
2834,5,1151.96,177.12,149.41,460.84,0.86,2023-08-31 16:26:58,-1,-1
2835,2,1070.18,237.39,168.22,546.97,0.94,2023-08-31 16:26:58,-1,-1
2835,13,764.58,134.46,123.24,422.41,0.91,2023-08-31 16:26:58,-1,-1
2835,14,1046.69,127.90,134.87,393.09,0.87,2023-08-31 16:26:58,-1,-1
2835,16,938.74,92.12,129.97,382.09,0.94,2023-08-31 16:26:58,-1,-1
2835,5,1152.47,177.08,148.31,460.20,0.86,2023-08-31 16:26:58,-1,-1
2836,2,1070.11,237.43,168.33,546.93,0.94,2023-08-31 16:26:58,-1,-1
2836,13,764.54,134.45,123.29,422.42,0.91,2023-08-31 16:26:58,-1,-1
2836,14,1046.47,127.92,134.88,393.04,0.87,2023-08-31 16:26:58,-1,-1
2836,16,938.72,92.03,130.00,382.37,0.94,2023-08-31 16:26:58,-1,-1
2836,5,1152.76,177.06,147.69,460.42,0.86,2023-08-31 16:26:58,-1,-1
2837,2,1070.50,237.44,168.44,546.91,0.94,2023-08-31 16:26:58,-1,-1
2837,13,764.46,134.46,123.46,422.42,0.91,2023-08-31 16:26:58,-1,-1
2837,14,1047.07,128.49,134.40,390.89,0.87,2023-08-31 16:26:58,-1,-1
2837,16,938.86,92.44,129.73,381.59,0.94,2023-08-31 16:26:58,-1,-1
2837,5,1153.51,177.28,147.04,460.31,0.86,2023-08-31 16:26:58,-1,-1
2838,2,1070.62,237.44,168.54,546.91,0.94,2023-08-31 16:26:58,-1,-1
2838,13,764.38,134.46,123.62,422.42,0.91,2023-08-31 16:26:58,-1,-1
2838,14,1047.23,128.70,134.36,390.07,0.87,2023-08-31 16:26:58,-1,-1
2838,16,938.91,92.59,129.62,381.30,0.94,2023-08-31 16:26:58,-1,-1
2838,5,1153.50,177.35,146.47,460.28,0.86,2023-08-31 16:26:58,-1,-1
2839,2,1070.80,237.33,168.30,546.13,0.94,2023-08-31 16:26:58,-1,-1
2839,13,765.93,134.69,123.20,421.74,0.90,2023-08-31 16:26:58,-1,-1
2839,14,1046.50,129.11,135.02,391.21,0.86,2023-08-31 16:26:58,-1,-1
2839,16,938.94,92.65,129.57,381.19,0.94,2023-08-31 16:26:58,-1,-1
2839,5,1153.02,177.94,146.32,461.07,0.86,2023-08-31 16:26:58,-1,-1
2840,2,1070.83,237.51,168.27,546.06,0.94,2023-08-31 16:26:58,-1,-1
2840,13,766.50,134.44,123.07,422.05,0.90,2023-08-31 16:26:58,-1,-1
2840,14,1045.72,128.03,135.38,391.98,0.85,2023-08-31 16:26:58,-1,-1
2840,16,938.95,92.67,129.55,381.16,0.94,2023-08-31 16:26:58,-1,-1
2840,5,1153.38,178.60,146.04,461.39,0.85,2023-08-31 16:26:58,-1,-1
2841,2,1070.84,237.58,168.25,546.04,0.94,2023-08-31 16:26:58,-1,-1
2841,13,766.77,134.35,122.90,422.16,0.90,2023-08-31 16:26:58,-1,-1
2841,14,1045.43,127.85,135.50,392.04,0.85,2023-08-31 16:26:58,-1,-1
2841,16,938.95,92.67,129.55,381.15,0.94,2023-08-31 16:26:58,-1,-1
2841,5,1153.61,178.85,145.75,461.52,0.85,2023-08-31 16:26:58,-1,-1
2842,2,1070.85,237.60,168.24,546.03,0.94,2023-08-31 16:26:58,-1,-1
2842,13,766.98,134.31,122.60,422.20,0.90,2023-08-31 16:26:58,-1,-1
2842,14,1045.76,127.66,135.56,391.95,0.85,2023-08-31 16:26:58,-1,-1
2842,16,938.95,92.67,129.54,381.15,0.94,2023-08-31 16:26:58,-1,-1
2842,5,1153.78,179.15,145.46,461.57,0.86,2023-08-31 16:26:58,-1,-1
2843,2,1070.85,237.61,168.23,546.03,0.94,2023-08-31 16:26:58,-1,-1
2843,13,766.69,134.64,122.32,421.66,0.90,2023-08-31 16:26:58,-1,-1
2843,14,1046.37,127.82,135.50,391.46,0.85,2023-08-31 16:26:58,-1,-1
2843,16,938.94,92.56,129.57,381.27,0.94,2023-08-31 16:26:58,-1,-1
2843,5,1153.86,179.26,145.32,461.60,0.85,2023-08-31 16:26:58,-1,-1
2844,2,1070.82,237.84,168.29,546.26,0.94,2023-08-31 16:26:58,-1,-1
2844,13,766.61,134.76,122.14,421.46,0.90,2023-08-31 16:26:58,-1,-1
2844,14,1046.53,127.99,135.63,391.16,0.85,2023-08-31 16:26:58,-1,-1
2844,16,938.94,92.51,129.57,381.31,0.94,2023-08-31 16:26:58,-1,-1
2844,5,1153.92,179.30,145.20,461.62,0.85,2023-08-31 16:26:58,-1,-1
2845,2,1070.84,237.70,168.24,546.12,0.94,2023-08-31 16:26:58,-1,-1
2845,13,766.48,134.47,122.28,421.94,0.90,2023-08-31 16:26:58,-1,-1
2845,14,1046.57,127.94,135.71,391.16,0.85,2023-08-31 16:26:58,-1,-1
2845,16,938.87,92.27,129.70,381.78,0.94,2023-08-31 16:26:58,-1,-1
2845,5,1153.97,179.52,145.08,461.63,0.85,2023-08-31 16:26:58,-1,-1
2846,2,1070.77,237.09,168.36,546.63,0.94,2023-08-31 16:26:58,-1,-1
2846,13,765.55,134.81,122.30,421.45,0.91,2023-08-31 16:26:58,-1,-1
2846,14,1047.01,128.37,135.78,391.16,0.87,2023-08-31 16:26:58,-1,-1
2846,16,938.43,92.52,129.70,381.40,0.94,2023-08-31 16:26:58,-1,-1
2846,5,1154.16,179.72,144.71,460.64,0.85,2023-08-31 16:26:58,-1,-1
2847,2,1070.75,236.85,168.40,546.83,0.94,2023-08-31 16:26:58,-1,-1
2847,13,765.15,135.16,122.39,421.27,0.91,2023-08-31 16:26:58,-1,-1
2847,14,1047.07,128.42,136.00,391.72,0.87,2023-08-31 16:26:58,-1,-1
