2463,14,1253.16,527.26,None,2023-08-31 16:26:46
2463,16,1090.81,314.85,None,2023-08-31 16:26:46
2463,5,958.94,577.20,None,2023-08-31 16:26:46
2464,2,594.91,1016.35,None,2023-08-31 16:26:46
2464,13,771.25,384.38,None,2023-08-31 16:26:46
2464,14,1252.95,526.51,None,2023-08-31 16:26:46
2464,16,1089.58,314.74,None,2023-08-31 16:26:46
2464,5,953.90,587.61,None,2023-08-31 16:26:46
2465,2,595.28,1020.15,None,2023-08-31 16:26:46
2465,13,770.43,384.05,Unknown,2023-08-31 16:26:46
2465,14,1253.33,525.89,None,2023-08-31 16:26:46
2465,16,1088.52,314.40,None,2023-08-31 16:26:46
2465,5,952.03,591.35,None,2023-08-31 16:26:46
2466,2,601.45,1023.75,None,2023-08-31 16:26:46
2466,13,767.34,382.19,None,2023-08-31 16:26:46
2466,14,1247.01,522.22,None,2023-08-31 16:26:46
2466,16,1087.49,317.22,None,2023-08-31 16:26:46
2466,5,944.06,602.68,Unknown,2023-08-31 16:26:46
2467,2,583.87,1037.61,None,2023-08-31 16:26:46
2467,13,765.69,378.07,None,2023-08-31 16:26:46
2467,14,1246.12,521.77,Unknown,2023-08-31 16:26:46
2467,16,1087.05,318.29,Unknown,2023-08-31 16:26:46
2467,5,937.72,610.01,None,2023-08-31 16:26:46
2468,2,576.48,1042.75,None,2023-08-31 16:26:46
2468,13,765.10,376.54,None,2023-08-31 16:26:46
2468,14,1245.80,521.62,None,2023-08-31 16:26:46
2468,16,1086.88,318.68,None,2023-08-31 16:26:46
2468,5,934.77,613.07,None,2023-08-31 16:26:46
2469,2,578.50,1044.95,None,2023-08-31 16:26:46
2469,13,762.20,377.38,None,2023-08-31 16:26:46
2469,14,1244.79,522.21,None,2023-08-31 16:26:46
2469,16,1088.83,320.15,None,2023-08-31 16:26:46
2469,5,927.80,615.62,None,2023-08-31 16:26:46
2470,2,591.43,1041.44,None,2023-08-31 16:26:46
2470,13,761.04,378.65,None,2023-08-31 16:26:46
2470,14,1244.91,522.76,None,2023-08-31 16:26:46
2470,16,1089.74,322.13,None,2023-08-31 16:26:46
2470,5,923.08,618.10,None,2023-08-31 16:26:46
2471,2,603.88,1041.37,Unknown,2023-08-31 16:26:46
2471,13,759.24,378.30,None,2023-08-31 16:26:46
2471,14,1248.38,523.91,None,2023-08-31 16:26:46
2471,16,1080.71,331.25,None,2023-08-31 16:26:46
2471,5,922.09,617.06,None,2023-08-31 16:26:46
2472,2,611.14,1040.45,None,2023-08-31 16:26:46
2472,13,758.61,378.18,None,2023-08-31 16:26:46
2472,14,1249.71,524.35,None,2023-08-31 16:26:46
2472,16,1077.33,334.62,None,2023-08-31 16:26:46
2472,5,921.81,616.48,None,2023-08-31 16:26:46
2473,2,612.87,1040.31,None,2023-08-31 16:26:46
2473,13,758.88,378.44,Unknown,2023-08-31 16:26:46
2473,14,1250.73,525.48,None,2023-08-31 16:26:46
2473,16,1078.44,336.07,None,2023-08-31 16:26:46
2473,5,921.62,616.86,None,2023-08-31 16:26:46
2474,2,613.34,1040.15,None,2023-08-31 16:26:46
2474,13,759.04,378.56,None,2023-08-31 16:26:46
2474,14,1251.13,525.89,None,2023-08-31 16:26:46
2474,16,1078.87,336.57,None,2023-08-31 16:26:46
2474,5,921.66,616.85,Unknown,2023-08-31 16:26:46
2475,2,627.36,1040.91,None,2023-08-31 16:26:46
2475,13,760.52,379.50,None,2023-08-31 16:26:46
2475,14,1251.80,526.98,Unknown,2023-08-31 16:26:46
2475,16,1079.42,339.50,Unknown,2023-08-31 16:26:46
2475,5,921.54,617.49,None,2023-08-31 16:26:46
2476,2,637.80,1042.32,None,2023-08-31 16:26:46
2476,13,761.56,380.16,None,2023-08-31 16:26:46
2476,14,1251.10,527.39,None,2023-08-31 16:26:46
2476,16,1084.86,337.45,None,2023-08-31 16:26:46
2476,5,921.51,618.89,None,2023-08-31 16:26:46
2477,2,641.02,1042.48,None,2023-08-31 16:26:46
2477,13,762.00,380.41,None,2023-08-31 16:26:46
2477,14,1250.81,527.54,None,2023-08-31 16:26:46
2477,16,1086.95,336.61,None,2023-08-31 16:26:46
2477,5,921.87,619.08,None,2023-08-31 16:26:46
2478,2,658.27,1054.35,None,2023-08-31 16:26:46
2478,13,762.17,380.52,None,2023-08-31 16:26:46
2478,14,1253.44,526.34,None,2023-08-31 16:26:46
2478,16,1091.39,342.44,None,2023-08-31 16:26:46
2478,5,925.64,621.73,None,2023-08-31 16:26:46
2479,2,679.52,1068.14,Unknown,2023-08-31 16:26:46
2479,13,764.83,380.12,None,2023-08-31 16:26:46
2479,14,1250.30,527.42,None,2023-08-31 16:26:46
2479,16,1088.48,349.37,None,2023-08-31 16:26:46
2479,5,928.95,624.24,None,2023-08-31 16:26:46
2480,2,682.80,1067.07,None,2023-08-31 16:26:46
2480,13,766.92,381.17,None,2023-08-31 16:26:46
2480,14,1251.85,526.59,None,2023-08-31 16:26:46
2480,16,1090.52,354.54,None,2023-08-31 16:26:46
2480,5,932.63,629.28,None,2023-08-31 16:26:46
2481,2,682.51,1065.75,None,2023-08-31 16:26:46
2481,13,767.73,381.56,Unknown,2023-08-31 16:26:46
2481,14,1252.43,526.26,None,2023-08-31 16:26:46
2481,16,1091.26,356.43,None,2023-08-31 16:26:46
2481,5,934.05,631.08,None,2023-08-31 16:26:46
2482,2,686.82,1068.93,None,2023-08-31 16:26:46
2482,13,769.87,382.89,None,2023-08-31 16:26:46
2482,14,1256.33,524.90,None,2023-08-31 16:26:46
2482,16,1091.99,360.50,None,2023-08-31 16:26:46
2482,5,937.68,634.07,Unknown,2023-08-31 16:26:46
2483,2,687.14,1070.20,None,2023-08-31 16:26:46
2483,13,770.67,383.39,None,2023-08-31 16:26:46
2483,14,1258.30,524.69,Unknown,2023-08-31 16:26:46
2483,16,1092.22,361.95,Unknown,2023-08-31 16:26:46
2483,5,939.37,634.84,None,2023-08-31 16:26:46
2484,2,695.37,1076.65,None,2023-08-31 16:26:46
2484,13,770.31,382.66,None,2023-08-31 16:26:46
2484,14,1254.31,525.23,None,2023-08-31 16:26:46
2484,16,1092.31,366.21,None,2023-08-31 16:26:46
2484,5,945.59,638.56,None,2023-08-31 16:26:46
2485,2,701.82,1082.05,None,2023-08-31 16:26:46
2485,13,772.02,383.53,None,2023-08-31 16:26:46
2485,14,1253.75,526.08,None,2023-08-31 16:26:46
2485,16,1091.69,369.82,None,2023-08-31 16:26:46
2485,5,953.92,643.67,None,2023-08-31 16:26:46
2486,2,702.23,1083.68,None,2023-08-31 16:26:46
2486,13,771.72,383.28,None,2023-08-31 16:26:46
2486,14,1253.57,526.39,None,2023-08-31 16:26:46
2486,16,1091.92,371.40,None,2023-08-31 16:26:46
2486,5,957.32,645.26,None,2023-08-31 16:26:46
2487,2,706.08,1090.80,Unknown,2023-08-31 16:26:46
2487,13,772.84,384.99,None,2023-08-31 16:26:46
2487,14,1245.60,528.66,None,2023-08-31 16:26:46
2487,16,1092.53,372.20,None,2023-08-31 16:26:46
2487,5,967.68,653.71,None,2023-08-31 16:26:46
2488,2,709.91,1095.37,None,2023-08-31 16:26:46
2488,13,772.92,384.40,None,2023-08-31 16:26:46
2488,14,1240.56,532.89,None,2023-08-31 16:26:46
2488,16,1092.42,373.45,None,2023-08-31 16:26:46
2488,5,971.79,658.32,None,2023-08-31 16:26:46
2489,2,711.49,1096.75,None,2023-08-31 16:26:46
2489,13,772.45,383.87,Unknown,2023-08-31 16:26:46
2489,14,1240.05,534.20,None,2023-08-31 16:26:46
2489,16,1093.58,372.78,None,2023-08-31 16:26:46
2489,5,973.22,659.91,None,2023-08-31 16:26:46
2490,2,718.05,1098.50,None,2023-08-31 16:26:47
2490,13,774.92,386.35,None,2023-08-31 16:26:47
2490,14,1199.18,552.59,None,2023-08-31 16:26:47
2490,16,1092.26,373.18,None,2023-08-31 16:26:47
2490,5,977.72,660.31,Unknown,2023-08-31 16:26:47
2491,2,725.60,1102.73,None,2023-08-31 16:26:47
2491,13,772.11,384.95,None,2023-08-31 16:26:47
2491,14,1226.11,526.16,Unknown,2023-08-31 16:26:47
2491,16,1092.58,372.54,Unknown,2023-08-31 16:26:47
2491,5,978.96,660.56,None,2023-08-31 16:26:47
2492,2,732.37,1106.78,None,2023-08-31 16:26:47
2492,13,770.09,382.27,None,2023-08-31 16:26:47
2492,14,1263.54,503.64,None,2023-08-31 16:26:47
2492,16,1093.52,371.51,None,2023-08-31 16:26:47
2492,5,982.35,660.67,None,2023-08-31 16:26:47
2493,2,733.65,1108.34,None,2023-08-31 16:26:47
2493,13,769.77,381.54,None,2023-08-31 16:26:47
2493,14,1281.22,492.06,None,2023-08-31 16:26:47
2493,16,1093.87,371.06,None,2023-08-31 16:26:47
2493,5,983.50,660.61,None,2023-08-31 16:26:47
2494,2,735.78,1108.71,None,2023-08-31 16:26:47
2494,13,771.92,379.59,None,2023-08-31 16:26:47
2494,14,1280.84,482.28,None,2023-08-31 16:26:47
2494,16,1089.84,371.37,None,2023-08-31 16:26:47
2494,5,982.93,663.49,None,2023-08-31 16:26:47
2495,2,777.69,1093.15,Unknown,2023-08-31 16:26:47
2495,13,772.57,378.24,None,2023-08-31 16:26:47
2495,14,1284.51,495.34,None,2023-08-31 16:26:47
2495,16,1089.58,370.36,None,2023-08-31 16:26:47
2495,5,985.79,670.88,None,2023-08-31 16:26:47
2496,2,771.54,1097.64,None,2023-08-31 16:26:47
2496,13,773.27,378.05,None,2023-08-31 16:26:47
2496,14,1284.37,501.89,None,2023-08-31 16:26:47
2496,16,1089.99,370.26,None,2023-08-31 16:26:47
2496,5,986.77,673.60,None,2023-08-31 16:26:47
2497,2,754.98,1107.55,None,2023-08-31 16:26:47
2497,13,773.20,378.34,Unknown,2023-08-31 16:26:47
2497,14,1291.23,498.89,None,2023-08-31 16:26:47
2497,16,1091.80,368.76,None,2023-08-31 16:26:47
2497,5,987.10,680.20,None,2023-08-31 16:26:47
2498,2,751.25,1101.26,None,2023-08-31 16:26:47
2498,13,774.09,377.46,None,2023-08-31 16:26:47
2498,14,1265.84,513.71,None,2023-08-31 16:26:47
2498,16,1091.77,369.56,None,2023-08-31 16:26:47
2498,5,981.60,696.61,Unknown,2023-08-31 16:26:47
2499,2,748.78,1097.77,None,2023-08-31 16:26:47
2499,13,774.40,377.15,None,2023-08-31 16:26:47
2499,14,1257.03,519.45,Unknown,2023-08-31 16:26:47
2499,16,1091.76,369.86,Unknown,2023-08-31 16:26:47
2499,5,978.85,703.11,None,2023-08-31 16:26:47
2500,2,784.42,1086.32,None,2023-08-31 16:26:47
2500,13,774.81,376.73,None,2023-08-31 16:26:47
2500,14,1255.07,521.31,None,2023-08-31 16:26:47
2500,16,1091.32,370.32,None,2023-08-31 16:26:47
2500,5,977.71,710.38,None,2023-08-31 16:26:47
2501,2,775.43,1098.82,None,2023-08-31 16:26:47
2501,13,776.80,376.17,None,2023-08-31 16:26:47
2501,14,1252.36,520.72,None,2023-08-31 16:26:47
2501,16,1093.08,371.09,None,2023-08-31 16:26:47
2501,5,976.74,727.41,None,2023-08-31 16:26:47
2502,2,770.80,1100.97,None,2023-08-31 16:26:47
2502,13,777.54,375.98,None,2023-08-31 16:26:47
2502,14,1250.48,521.09,None,2023-08-31 16:26:47
2502,16,1093.76,371.35,None,2023-08-31 16:26:47
2502,5,975.95,733.41,None,2023-08-31 16:26:47
2503,2,766.78,1109.49,Unknown,2023-08-31 16:26:47
2503,13,778.38,375.28,None,2023-08-31 16:26:47
2503,14,1243.73,522.13,None,2023-08-31 16:26:47
2503,16,1094.62,372.43,None,2023-08-31 16:26:47
2503,5,979.24,732.51,None,2023-08-31 16:26:47
2504,2,760.92,1117.92,None,2023-08-31 16:26:47
2504,13,778.70,375.02,None,2023-08-31 16:26:47
2504,14,1239.52,518.42,None,2023-08-31 16:26:47
2504,16,1094.49,373.19,None,2023-08-31 16:26:47
2504,5,990.51,732.12,None,2023-08-31 16:26:47
2505,2,758.88,1120.72,None,2023-08-31 16:26:47
2505,13,778.78,374.95,Unknown,2023-08-31 16:26:47
2505,14,1234.86,519.19,None,2023-08-31 16:26:47
2505,16,1094.45,373.45,None,2023-08-31 16:26:47
2505,5,994.72,731.27,None,2023-08-31 16:26:47
2506,2,744.67,1121.12,None,2023-08-31 16:26:47
2506,13,778.33,374.64,None,2023-08-31 16:26:47
2506,14,1234.05,518.20,None,2023-08-31 16:26:47
2506,16,1094.93,373.86,None,2023-08-31 16:26:47
2506,5,1013.61,720.76,Unknown,2023-08-31 16:26:47
2507,2,749.14,1126.12,None,2023-08-31 16:26:47
2507,13,778.47,375.78,None,2023-08-31 16:26:47
2507,14,1238.40,516.57,Unknown,2023-08-31 16:26:47
2507,16,1095.68,375.01,Unknown,2023-08-31 16:26:47
2507,5,1009.42,730.70,None,2023-08-31 16:26:47
2508,2,750.12,1128.27,None,2023-08-31 16:26:47
2508,13,778.51,376.22,None,2023-08-31 16:26:47
2508,14,1240.15,515.93,None,2023-08-31 16:26:47
2508,16,1095.98,375.39,None,2023-08-31 16:26:47
2508,5,1008.13,734.05,None,2023-08-31 16:26:47
2509,2,754.24,1129.29,None,2023-08-31 16:26:47
2509,13,778.99,376.69,None,2023-08-31 16:26:47
2509,14,1237.43,520.09,None,2023-08-31 16:26:47
2509,16,1095.14,375.57,None,2023-08-31 16:26:47
2509,5,1015.88,731.26,None,2023-08-31 16:26:47
2510,2,759.80,1128.82,None,2023-08-31 16:26:47
2510,13,780.22,376.51,None,2023-08-31 16:26:47
2510,14,1240.41,518.21,None,2023-08-31 16:26:47
2510,16,1095.74,375.58,None,2023-08-31 16:26:47
2510,5,1040.84,724.73,None,2023-08-31 16:26:47
2511,2,761.74,1128.44,Unknown,2023-08-31 16:26:47
2511,13,780.67,376.44,None,2023-08-31 16:26:47
2511,14,1241.57,517.50,None,2023-08-31 16:26:47
2511,16,1095.97,375.56,None,2023-08-31 16:26:47
2511,5,1051.06,722.15,None,2023-08-31 16:26:47
2512,2,764.41,1126.97,None,2023-08-31 16:26:47
2512,13,780.81,376.42,None,2023-08-31 16:26:47
2512,14,1242.20,519.10,None,2023-08-31 16:26:47
2512,16,1096.46,375.16,None,2023-08-31 16:26:47
2512,5,1045.53,729.81,None,2023-08-31 16:26:47
2513,2,766.14,1125.16,None,2023-08-31 16:26:47
2513,13,782.09,376.69,Unknown,2023-08-31 16:26:47
2513,14,1242.78,517.49,None,2023-08-31 16:26:47
2513,16,1096.73,375.70,None,2023-08-31 16:26:47
2513,5,1041.57,737.47,None,2023-08-31 16:26:47
2514,2,767.32,1124.80,None,2023-08-31 16:26:47
2514,13,782.24,377.11,None,2023-08-31 16:26:47
2514,14,1243.00,516.88,None,2023-08-31 16:26:47
2514,16,1096.81,375.89,None,2023-08-31 16:26:47
2514,5,1043.01,738.82,Unknown,2023-08-31 16:26:47
2515,2,767.16,1125.53,None,2023-08-31 16:26:47
2515,13,783.54,377.53,None,2023-08-31 16:26:47
2515,14,1243.13,517.28,Unknown,2023-08-31 16:26:47
2515,16,1096.82,375.95,Unknown,2023-08-31 16:26:47
2515,5,1026.53,751.69,None,2023-08-31 16:26:47
2516,2,769.71,1125.33,None,2023-08-31 16:26:47
2516,13,783.26,379.29,None,2023-08-31 16:26:47
2516,14,1241.76,517.11,None,2023-08-31 16:26:47
2516,16,1097.24,375.60,None,2023-08-31 16:26:47
2516,5,1018.86,765.10,None,2023-08-31 16:26:47
2517,2,770.45,1125.13,None,2023-08-31 16:26:47
2517,13,783.43,379.63,None,2023-08-31 16:26:47
2517,14,1240.75,516.74,None,2023-08-31 16:26:47
2517,16,1097.40,375.45,None,2023-08-31 16:26:47
2517,5,1017.18,769.24,None,2023-08-31 16:26:47
2518,2,771.22,1124.94,None,2023-08-31 16:26:47
2518,13,783.93,380.04,None,2023-08-31 16:26:47
2518,14,1241.36,517.23,None,2023-08-31 16:26:47
2518,16,1097.03,375.75,None,2023-08-31 16:26:47
2518,5,1018.17,771.65,None,2023-08-31 16:26:47
2519,2,765.52,1120.28,Unknown,2023-08-31 16:26:47
2519,13,783.50,379.26,None,2023-08-31 16:26:47
2519,14,1244.03,517.71,None,2023-08-31 16:26:47
2519,16,1097.31,375.48,None,2023-08-31 16:26:47
2519,5,1009.39,781.75,None,2023-08-31 16:26:47
2520,2,765.13,1119.63,None,2023-08-31 16:26:48
2520,13,783.29,378.96,None,2023-08-31 16:26:48
2520,14,1245.93,517.28,None,2023-08-31 16:26:48
2520,16,1097.41,375.37,None,2023-08-31 16:26:48
2520,5,1004.90,786.16,None,2023-08-31 16:26:48
2521,2,759.51,1117.24,None,2023-08-31 16:26:48
2521,13,782.92,379.17,Unknown,2023-08-31 16:26:48
2521,14,1246.21,517.43,None,2023-08-31 16:26:48
2521,16,1097.00,375.70,None,2023-08-31 16:26:48
2521,5,1001.35,788.83,None,2023-08-31 16:26:48
2522,2,757.86,1115.79,None,2023-08-31 16:26:48
2522,13,782.75,379.25,None,2023-08-31 16:26:48
2522,14,1246.79,517.80,None,2023-08-31 16:26:48
2522,16,1096.87,375.81,None,2023-08-31 16:26:48
2522,5,1001.46,784.75,Unknown,2023-08-31 16:26:48
2523,2,757.25,1115.26,None,2023-08-31 16:26:48
2523,13,782.70,379.26,None,2023-08-31 16:26:48
2523,14,1247.01,517.93,Unknown,2023-08-31 16:26:48
2523,16,1096.79,375.85,Unknown,2023-08-31 16:26:48
2523,5,1000.63,783.60,None,2023-08-31 16:26:48
2524,2,754.15,1113.69,None,2023-08-31 16:26:48
2524,13,783.73,378.91,None,2023-08-31 16:26:48
2524,14,1245.17,517.98,None,2023-08-31 16:26:48
2524,16,1096.25,375.54,None,2023-08-31 16:26:48
2524,5,1020.72,769.61,None,2023-08-31 16:26:48
2525,2,765.79,1124.07,None,2023-08-31 16:26:48
2525,13,784.11,378.78,None,2023-08-31 16:26:48
2525,14,1245.12,520.20,None,2023-08-31 16:26:48
2525,16,1096.40,374.37,None,2023-08-31 16:26:48
2525,5,1025.34,766.07,None,2023-08-31 16:26:48
2526,2,769.77,1128.13,None,2023-08-31 16:26:48
2526,13,784.26,378.71,None,2023-08-31 16:26:48
2526,14,1244.65,521.35,None,2023-08-31 16:26:48
2526,16,1096.43,373.94,None,2023-08-31 16:26:48
2526,5,1026.37,765.13,None,2023-08-31 16:26:48
2527,2,769.82,1129.17,Unknown,2023-08-31 16:26:48
2527,13,784.29,378.70,None,2023-08-31 16:26:48
2527,14,1244.44,521.13,None,2023-08-31 16:26:48
2527,16,1096.44,373.78,None,2023-08-31 16:26:48
2527,5,1027.35,764.34,None,2023-08-31 16:26:48
2528,2,772.99,1131.09,None,2023-08-31 16:26:48
2528,13,784.32,378.68,None,2023-08-31 16:26:48
2528,14,1246.43,523.54,None,2023-08-31 16:26:48
2528,16,1096.02,374.07,None,2023-08-31 16:26:48
2528,5,1028.55,762.93,None,2023-08-31 16:26:48
2529,2,774.29,1131.86,None,2023-08-31 16:26:48
2529,13,784.31,378.69,Unknown,2023-08-31 16:26:48
2529,14,1247.19,524.45,None,2023-08-31 16:26:48
2529,16,1095.88,374.18,None,2023-08-31 16:26:48
2529,5,1029.59,761.97,None,2023-08-31 16:26:48
2530,2,774.98,1131.85,None,2023-08-31 16:26:48
2530,13,784.29,378.68,None,2023-08-31 16:26:48
2530,14,1248.41,524.77,None,2023-08-31 16:26:48
2530,16,1095.83,374.23,None,2023-08-31 16:26:48
2530,5,1031.48,760.09,Unknown,2023-08-31 16:26:48
2531,2,775.58,1131.62,None,2023-08-31 16:26:48
2531,13,785.22,379.27,None,2023-08-31 16:26:48
2531,14,1253.14,525.18,Unknown,2023-08-31 16:26:48
2531,16,1096.73,374.21,Unknown,2023-08-31 16:26:48
2531,5,1034.16,756.52,None,2023-08-31 16:26:48
2532,2,775.90,1131.59,None,2023-08-31 16:26:48
2532,13,785.57,379.49,None,2023-08-31 16:26:48
2532,14,1254.46,525.64,None,2023-08-31 16:26:48
2532,16,1097.08,374.21,None,2023-08-31 16:26:48
2532,5,1039.75,752.22,None,2023-08-31 16:26:48
2533,2,776.60,1131.11,None,2023-08-31 16:26:48
2533,13,785.67,379.58,None,2023-08-31 16:26:48
2533,14,1252.56,525.46,None,2023-08-31 16:26:48
2533,16,1096.78,374.58,None,2023-08-31 16:26:48
2533,5,1040.29,750.51,None,2023-08-31 16:26:48
2534,2,776.97,1130.99,None,2023-08-31 16:26:48
2534,13,785.10,380.24,None,2023-08-31 16:26:48
2534,14,1251.97,527.89,None,2023-08-31 16:26:48
2534,16,1097.09,374.35,None,2023-08-31 16:26:48
2534,5,1038.81,747.21,None,2023-08-31 16:26:48
2535,2,777.32,1130.65,Unknown,2023-08-31 16:26:48
2535,13,784.87,380.52,None,2023-08-31 16:26:48
2535,14,1250.84,529.39,None,2023-08-31 16:26:48
2535,16,1096.77,374.63,None,2023-08-31 16:26:48
2535,5,1038.18,746.01,None,2023-08-31 16:26:48
2536,2,777.03,1130.68,None,2023-08-31 16:26:48
2536,13,785.09,380.26,None,2023-08-31 16:26:48
2536,14,1249.80,528.39,None,2023-08-31 16:26:48
2536,16,1096.65,374.73,None,2023-08-31 16:26:48
2536,5,1030.70,748.64,None,2023-08-31 16:26:48
2537,2,777.66,1130.32,None,2023-08-31 16:26:48
2537,13,784.87,380.49,Unknown,2023-08-31 16:26:48
2537,14,1247.72,530.45,None,2023-08-31 16:26:48
2537,16,1097.03,374.40,None,2023-08-31 16:26:48
2537,5,1025.39,748.09,None,2023-08-31 16:26:48
2538,2,777.88,1130.17,None,2023-08-31 16:26:48
2538,13,784.78,380.58,None,2023-08-31 16:26:48
2538,14,1246.91,531.21,None,2023-08-31 16:26:48
2538,16,1097.18,374.27,None,2023-08-31 16:26:48
2538,5,1023.38,747.91,Unknown,2023-08-31 16:26:48
2539,2,778.13,1130.65,None,2023-08-31 16:26:48
2539,13,784.13,381.26,None,2023-08-31 16:26:48
2539,14,1246.93,529.29,Unknown,2023-08-31 16:26:48
2539,16,1097.22,374.24,Unknown,2023-08-31 16:26:48
2539,5,1024.37,743.56,None,2023-08-31 16:26:48
2540,2,775.49,1130.80,None,2023-08-31 16:26:48
2540,13,783.90,381.51,None,2023-08-31 16:26:48
2540,14,1249.38,529.48,None,2023-08-31 16:26:48
2540,16,1097.24,374.22,None,2023-08-31 16:26:48
2540,5,1016.80,736.94,None,2023-08-31 16:26:48
2541,2,774.49,1130.83,None,2023-08-31 16:26:48
2541,13,783.79,381.60,None,2023-08-31 16:26:48
2541,14,1250.28,529.54,None,2023-08-31 16:26:48
2541,16,1097.25,374.20,None,2023-08-31 16:26:48
2541,5,1014.97,733.86,None,2023-08-31 16:26:48
2542,2,774.09,1130.84,None,2023-08-31 16:26:48
2542,13,783.76,381.63,None,2023-08-31 16:26:48
2542,14,1251.57,529.56,None,2023-08-31 16:26:48
2542,16,1097.23,374.22,None,2023-08-31 16:26:48
2542,5,1025.65,722.53,None,2023-08-31 16:26:48
2543,2,773.14,1129.92,Unknown,2023-08-31 16:26:48
2543,13,784.52,381.60,None,2023-08-31 16:26:48
2543,14,1249.19,528.90,None,2023-08-31 16:26:48
2543,16,1097.26,374.21,None,2023-08-31 16:26:48
2543,5,1033.03,713.34,None,2023-08-31 16:26:48
2544,2,772.40,1129.74,None,2023-08-31 16:26:48
2544,13,784.80,381.59,None,2023-08-31 16:26:48
2544,14,1248.77,528.96,None,2023-08-31 16:26:48
2544,16,1097.23,374.22,None,2023-08-31 16:26:48
2544,5,1036.14,709.78,None,2023-08-31 16:26:48
2545,2,770.99,1130.20,None,2023-08-31 16:26:48
2545,13,784.92,381.57,Unknown,2023-08-31 16:26:48
2545,14,1247.60,528.35,None,2023-08-31 16:26:48
2545,16,1097.25,374.20,None,2023-08-31 16:26:48
2545,5,1037.10,707.58,None,2023-08-31 16:26:48
2546,2,771.94,1128.40,None,2023-08-31 16:26:48
2546,13,785.71,381.54,None,2023-08-31 16:26:48
2546,14,1245.88,529.66,None,2023-08-31 16:26:48
2546,16,1096.72,373.90,None,2023-08-31 16:26:48
2546,5,1037.23,705.92,Unknown,2023-08-31 16:26:48
2547,2,772.30,1127.71,None,2023-08-31 16:26:48
2547,13,784.96,381.85,None,2023-08-31 16:26:48
2547,14,1244.73,529.84,Unknown,2023-08-31 16:26:48
2547,16,1096.54,373.76,Unknown,2023-08-31 16:26:48
2547,5,1037.23,705.42,None,2023-08-31 16:26:48
2548,2,773.01,1126.55,None,2023-08-31 16:26:48
2548,13,784.65,381.99,None,2023-08-31 16:26:48
2548,14,1243.34,529.27,None,2023-08-31 16:26:48
2548,16,1096.45,373.73,None,2023-08-31 16:26:48
2548,5,1037.21,705.35,None,2023-08-31 16:26:48
2549,2,772.33,1125.11,None,2023-08-31 16:26:48
2549,13,786.55,383.83,None,2023-08-31 16:26:48
2549,14,1239.65,530.60,None,2023-08-31 16:26:48
2549,16,1095.92,373.39,None,2023-08-31 16:26:48
2549,5,1038.59,705.04,None,2023-08-31 16:26:48
2550,2,772.21,1124.67,None,2023-08-31 16:26:49
2550,13,787.28,384.51,None,2023-08-31 16:26:49
2550,14,1237.80,530.75,None,2023-08-31 16:26:49
2550,16,1095.73,373.27,None,2023-08-31 16:26:49
2550,5,1039.10,705.01,None,2023-08-31 16:26:49
2551,2,769.69,1125.04,Unknown,2023-08-31 16:26:49
2551,13,788.78,385.03,None,2023-08-31 16:26:49
2551,14,1238.01,530.20,None,2023-08-31 16:26:49
2551,16,1094.72,373.28,None,2023-08-31 16:26:49
2551,5,1041.63,705.73,None,2023-08-31 16:26:49
2552,2,766.64,1125.53,None,2023-08-31 16:26:49
2552,13,789.80,385.49,None,2023-08-31 16:26:49
2552,14,1239.90,528.75,None,2023-08-31 16:26:49
2552,16,1094.25,372.59,None,2023-08-31 16:26:49
2552,5,1046.23,707.51,None,2023-08-31 16:26:49
2553,2,765.13,1125.91,None,2023-08-31 16:26:49
2553,13,789.57,386.30,Unknown,2023-08-31 16:26:49
2553,14,1240.64,528.21,None,2023-08-31 16:26:49
2553,16,1093.56,372.01,None,2023-08-31 16:26:49
2553,5,1047.94,708.25,None,2023-08-31 16:26:49
2554,2,764.74,1125.34,None,2023-08-31 16:26:49
2554,13,787.26,384.19,None,2023-08-31 16:26:49
2554,14,1241.84,527.37,None,2023-08-31 16:26:49
2554,16,1092.81,371.48,None,2023-08-31 16:26:49
2554,5,1051.41,707.77,Unknown,2023-08-31 16:26:49
2555,2,763.59,1124.49,None,2023-08-31 16:26:49
2555,13,785.62,383.41,None,2023-08-31 16:26:49
2555,14,1242.31,527.06,Unknown,2023-08-31 16:26:49
2555,16,1092.87,370.23,Unknown,2023-08-31 16:26:49
2555,5,1065.72,700.67,None,2023-08-31 16:26:49
2556,2,762.44,1123.71,None,2023-08-31 16:26:49
2556,13,784.22,383.15,None,2023-08-31 16:26:49
2556,14,1242.95,526.62,None,2023-08-31 16:26:49
2556,16,1095.09,368.65,None,2023-08-31 16:26:49
2556,5,1071.46,697.77,None,2023-08-31 16:26:49
2557,2,760.73,1122.60,None,2023-08-31 16:26:49
2557,13,784.47,383.01,None,2023-08-31 16:26:49
2557,14,1242.74,526.80,None,2023-08-31 16:26:49
2557,16,1095.12,368.78,None,2023-08-31 16:26:49
2557,5,1079.16,693.01,None,2023-08-31 16:26:49
2558,2,744.28,1113.11,None,2023-08-31 16:26:49
2558,13,784.58,382.96,None,2023-08-31 16:26:49
2558,14,1239.89,527.47,None,2023-08-31 16:26:49
2558,16,1095.11,368.86,None,2023-08-31 16:26:49
2558,5,1091.31,682.82,None,2023-08-31 16:26:49
2559,2,740.04,1110.35,Unknown,2023-08-31 16:26:49
2559,13,784.15,382.64,None,2023-08-31 16:26:49
2559,14,1238.78,527.11,None,2023-08-31 16:26:49
