2023-08-31 16:26:18,5,1164.73,114.77
2023-08-31 16:26:18,13,641.49,149.22
2023-08-31 16:26:18,1,946.82,138.46
2023-08-31 16:26:18,14,1025.63,125.80
2023-08-31 16:26:19,2,630.19,226.01
2023-08-31 16:26:19,5,1101.57,102.30
2023-08-31 16:26:19,13,498.48,176.26
2023-08-31 16:26:19,1,879.34,115.81
2023-08-31 16:26:19,14,1002.31,131.35
2023-08-31 16:26:20,2,654.48,227.08
2023-08-31 16:26:20,5,1039.59,93.85
2023-08-31 16:26:20,13,574.49,192.13
2023-08-31 16:26:20,1,859.83,97.42
2023-08-31 16:26:20,14,995.83,117.93
2023-08-31 16:26:21,2,692.89,240.44
2023-08-31 16:26:21,5,1001.37,111.65
2023-08-31 16:26:21,13,556.25,209.42
2023-08-31 16:26:21,1,867.39,85.41
2023-08-31 16:26:21,14,1044.21,132.71
2023-08-31 16:26:22,2,777.57,245.00
2023-08-31 16:26:22,5,762.43,138.67
2023-08-31 16:26:22,13,538.56,259.95
2023-08-31 16:26:22,1,835.62,81.25
2023-08-31 16:26:22,14,1016.59,131.35
2023-08-31 16:26:23,2,767.94,218.11
2023-08-31 16:26:23,5,683.78,153.96
2023-08-31 16:26:23,13,558.42,299.10
2023-08-31 16:26:23,1,828.77,90.78
2023-08-31 16:26:23,14,990.43,134.48
2023-08-31 16:26:24,2,709.31,189.77
2023-08-31 16:26:24,5,747.11,148.71
2023-08-31 16:26:24,13,563.09,302.58
2023-08-31 16:26:24,14,995.88,134.46
2023-08-31 16:26:25,2,720.65,182.82
2023-08-31 16:26:25,5,806.15,134.26
2023-08-31 16:26:25,13,567.94,279.60
2023-08-31 16:26:25,14,1000.86,132.24
2023-08-31 16:26:26,2,704.32,207.20
2023-08-31 16:26:26,5,825.74,125.50
2023-08-31 16:26:26,13,566.45,261.65
2023-08-31 16:26:26,14,999.03,135.57
2023-08-31 16:26:27,2,699.98,208.29
2023-08-31 16:26:27,5,828.79,124.16
2023-08-31 16:26:27,13,569.60,269.62
2023-08-31 16:26:27,14,998.78,132.08
2023-08-31 16:26:28,2,699.62,209.35
2023-08-31 16:26:28,5,832.14,116.36
2023-08-31 16:26:28,13,570.66,276.69
2023-08-31 16:26:28,14,999.58,132.47
2023-08-31 16:26:29,2,702.20,207.57
2023-08-31 16:26:29,5,836.47,116.61
2023-08-31 16:26:29,13,565.52,277.04
2023-08-31 16:26:29,14,996.08,131.25
2023-08-31 16:26:30,2,703.53,207.22
2023-08-31 16:26:30,5,840.05,117.84
2023-08-31 16:26:30,13,567.02,278.34
2023-08-31 16:26:30,14,997.65,131.20
2023-08-31 16:26:31,2,703.76,209.22
2023-08-31 16:26:31,5,837.48,116.92
2023-08-31 16:26:31,13,566.52,279.47
2023-08-31 16:26:31,14,998.48,130.88
2023-08-31 16:26:32,2,700.24,209.90
2023-08-31 16:26:32,5,897.11,106.06
2023-08-31 16:26:32,13,562.99,279.11
2023-08-31 16:26:32,14,997.05,131.69
2023-08-31 16:26:33,2,718.91,211.39
2023-08-31 16:26:33,5,914.47,90.40
2023-08-31 16:26:33,13,564.66,278.77
2023-08-31 16:26:33,14,1004.27,134.96
2023-08-31 16:26:34,2,799.09,238.97
2023-08-31 16:26:34,5,907.36,89.65
2023-08-31 16:26:34,13,562.14,276.16
2023-08-31 16:26:34,14,1024.21,121.44
2023-08-31 16:26:35,2,798.77,275.57
2023-08-31 16:26:35,5,871.17,142.92
2023-08-31 16:26:35,13,563.20,277.30
2023-08-31 16:26:35,14,1013.30,110.31
2023-08-31 16:26:36,2,774.98,287.96
2023-08-31 16:26:36,5,885.36,217.39
2023-08-31 16:26:36,13,563.46,277.77
2023-08-31 16:26:36,14,1070.97,102.45
2023-08-31 16:26:37,2,772.46,325.44
2023-08-31 16:26:37,5,866.76,224.87
2023-08-31 16:26:37,13,554.71,245.34
2023-08-31 16:26:37,14,1109.11,116.45
2023-08-31 16:26:37,16,765.24,160.75
2023-08-31 16:26:38,2,778.20,425.69
2023-08-31 16:26:38,5,871.49,230.46
2023-08-31 16:26:38,13,500.18,152.26
2023-08-31 16:26:38,14,1107.77,110.97
2023-08-31 16:26:38,16,744.73,152.53
2023-08-31 16:26:39,2,726.33,507.93
2023-08-31 16:26:39,5,877.85,104.30
2023-08-31 16:26:39,13,561.24,166.93
2023-08-31 16:26:39,14,1101.43,110.72
2023-08-31 16:26:39,16,754.54,126.38
2023-08-31 16:26:40,2,547.86,620.04
2023-08-31 16:26:40,5,894.90,97.87
2023-08-31 16:26:40,13,701.12,148.31
2023-08-31 16:26:40,14,1111.16,109.29
2023-08-31 16:26:40,16,744.80,154.55
2023-08-31 16:26:41,2,665.55,621.38
2023-08-31 16:26:41,5,918.75,145.72
2023-08-31 16:26:41,13,741.35,135.03
2023-08-31 16:26:41,14,1109.49,111.02
2023-08-31 16:26:41,16,815.22,127.36
2023-08-31 16:26:42,2,643.55,512.70
2023-08-31 16:26:42,5,920.23,226.28
2023-08-31 16:26:42,13,754.74,130.92
2023-08-31 16:26:42,14,1098.34,118.28
2023-08-31 16:26:42,16,819.57,108.23
2023-08-31 16:26:43,2,753.59,403.68
2023-08-31 16:26:43,5,907.26,209.25
2023-08-31 16:26:43,13,761.14,141.19
2023-08-31 16:26:43,14,1093.40,122.26
2023-08-31 16:26:43,16,839.02,99.21
2023-08-31 16:26:44,2,766.20,405.79
2023-08-31 16:26:44,13,732.47,142.82
2023-08-31 16:26:44,14,1092.93,121.66
2023-08-31 16:26:44,16,830.20,85.81
2023-08-31 16:26:44,5,913.39,118.23
2023-08-31 16:26:45,2,985.00,384.60
2023-08-31 16:26:45,13,744.14,136.13
2023-08-31 16:26:45,14,1100.37,121.31
2023-08-31 16:26:45,16,882.56,78.89
2023-08-31 16:26:45,5,949.68,138.61
2023-08-31 16:26:46,2,1243.96,447.48
2023-08-31 16:26:46,13,752.02,128.96
2023-08-31 16:26:46,14,1103.38,121.33
2023-08-31 16:26:46,16,926.17,81.82
2023-08-31 16:26:46,5,1033.76,180.21
2023-08-31 16:26:47,2,1270.07,526.84
2023-08-31 16:26:47,13,763.63,138.28
2023-08-31 16:26:47,14,1097.16,123.72
2023-08-31 16:26:47,16,936.29,85.47
2023-08-31 16:26:47,5,1148.28,179.23
2023-08-31 16:26:48,2,1261.62,522.87
2023-08-31 16:26:48,13,768.51,135.82
2023-08-31 16:26:48,14,1098.70,120.96
2023-08-31 16:26:48,16,934.24,88.54
2023-08-31 16:26:48,5,1097.31,162.65
2023-08-31 16:26:49,2,1139.19,415.08
2023-08-31 16:26:49,13,766.19,134.75
2023-08-31 16:26:49,14,1088.61,118.37
2023-08-31 16:26:49,16,938.05,98.06
2023-08-31 16:26:49,5,1080.46,140.84
2023-08-31 16:26:50,2,1071.36,392.93
2023-08-31 16:26:50,13,769.41,134.69
2023-08-31 16:26:50,14,1093.25,122.79
2023-08-31 16:26:50,16,909.26,98.19
2023-08-31 16:26:50,5,1139.79,175.29
2023-08-31 16:26:51,2,1033.24,312.42
2023-08-31 16:26:51,13,777.02,137.50
2023-08-31 16:26:51,14,1008.83,120.00
2023-08-31 16:26:51,16,887.53,93.63
2023-08-31 16:26:51,5,1146.81,102.94
2023-08-31 16:26:52,2,976.87,273.13
2023-08-31 16:26:52,13,759.02,150.75
2023-08-31 16:26:52,14,1019.16,117.42
2023-08-31 16:26:52,16,896.38,88.79
2023-08-31 16:26:52,5,1148.91,183.49
2023-08-31 16:26:53,2,1073.10,248.98
2023-08-31 16:26:53,13,764.67,140.40
2023-08-31 16:26:53,14,1042.76,125.08
2023-08-31 16:26:53,16,936.67,92.54
2023-08-31 16:26:53,5,1103.26,181.94
2023-08-31 16:26:54,2,1069.70,241.00
2023-08-31 16:26:54,13,764.40,136.39
2023-08-31 16:26:54,14,1047.24,127.65
2023-08-31 16:26:54,16,939.95,92.57
2023-08-31 16:26:54,5,1148.28,183.93
2023-08-31 16:26:55,2,1072.53,238.44
2023-08-31 16:26:55,13,763.40,157.35
2023-08-31 16:26:55,14,1043.79,128.50
2023-08-31 16:26:55,16,938.31,92.42
2023-08-31 16:26:55,5,1151.57,182.27
2023-08-31 16:26:56,2,1070.22,237.63
2023-08-31 16:26:56,13,755.52,142.33
2023-08-31 16:26:56,14,1046.17,127.52
2023-08-31 16:26:56,16,939.10,92.73
2023-08-31 16:26:56,5,1157.33,180.62
2023-08-31 16:26:57,2,1070.30,240.88
2023-08-31 16:26:57,13,765.91,135.58
2023-08-31 16:26:57,14,1050.54,128.38
2023-08-31 16:26:57,16,938.16,91.41
2023-08-31 16:26:57,5,1116.18,174.69
2023-08-31 16:26:57,17,1074.60,211.28
2023-08-31 16:26:58,2,1070.28,236.96
2023-08-31 16:26:58,13,765.44,135.57
2023-08-31 16:26:58,14,1046.24,128.08
2023-08-31 16:26:58,16,937.93,92.35
2023-08-31 16:26:58,5,1154.32,180.36
2023-08-31 16:26:59,2,1073.38,241.40
2023-08-31 16:26:59,13,817.53,123.17
2023-08-31 16:26:59,14,1051.25,128.24
2023-08-31 16:26:59,16,943.12,89.40
2023-08-31 16:26:59,5,1151.76,180.61
2023-08-31 16:27:00,2,1076.69,241.22
2023-08-31 16:27:00,13,829.83,102.44
2023-08-31 16:27:00,14,1103.98,127.96
2023-08-31 16:27:00,16,1022.54,79.57
2023-08-31 16:27:00,5,1122.14,107.32
2023-08-31 16:27:01,2,1068.65,242.45
2023-08-31 16:27:01,13,855.54,119.35
2023-08-31 16:27:01,14,1098.22,138.95
2023-08-31 16:27:01,16,1048.86,86.71
2023-08-31 16:27:01,5,1152.13,179.33
2023-08-31 16:27:02,2,1018.91,241.81
2023-08-31 16:27:02,13,864.58,90.19
2023-08-31 16:27:02,14,1086.73,137.52
2023-08-31 16:27:02,16,1052.25,84.23
2023-08-31 16:27:02,5,1146.26,93.09
2023-08-31 16:27:03,2,1067.24,243.02
2023-08-31 16:27:03,13,899.32,108.47
2023-08-31 16:27:03,14,1097.66,138.60
2023-08-31 16:27:03,16,1044.51,90.44
2023-08-31 16:27:03,5,1150.93,100.41
2023-08-31 16:27:04,2,1073.76,244.03
2023-08-31 16:27:04,13,906.42,117.72
2023-08-31 16:27:04,14,1097.16,142.75
2023-08-31 16:27:04,16,1051.60,100.33
2023-08-31 16:27:04,5,1155.04,180.56
2023-08-31 16:27:05,2,1057.16,245.89
2023-08-31 16:27:05,13,810.12,112.43
2023-08-31 16:27:05,14,1092.95,139.77
2023-08-31 16:27:05,16,1052.39,102.36
2023-08-31 16:27:05,5,1159.27,179.60
2023-08-31 16:27:06,2,1070.21,245.91
2023-08-31 16:27:06,13,779.35,115.35
2023-08-31 16:27:06,14,1084.99,139.39
2023-08-31 16:27:06,16,1050.98,99.87
2023-08-31 16:27:06,5,1145.57,174.49
2023-08-31 16:27:07,2,1074.95,241.26
2023-08-31 16:27:07,13,784.60,115.66
2023-08-31 16:27:07,14,1090.16,140.13
2023-08-31 16:27:07,16,1049.09,99.19
